,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,10,10 - How many rooms are there in your home including all rooms like kitchen and dining room?,5 rooms,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,11,11 - Is your current main living place owned or rented?,"Owned by someone else, and I live there without paying rent",14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,14,14 - Which of the following do you personally have? (choose all that apply),Bank Account,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,19,19 - Which of the following do you normally purchase at least 1 time per week? ,"Biscuits, Cookies, Bread sticks",14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,19,19 - Which of the following do you normally purchase at least 1 time per week? ,"Cake, Bread (soft)",14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,19,19 - Which of the following do you normally purchase at least 1 time per week? ,Chocolate,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,19,19 - Which of the following do you normally purchase at least 1 time per week? ,Ice cream,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,23,23 - Which of the following packaged goods do you normally purchase or consume at least 1 time per week?,Fruit juices,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,23,23 - Which of the following packaged goods do you normally purchase or consume at least 1 time per week?,Milk,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,23,23 - Which of the following packaged goods do you normally purchase or consume at least 1 time per week?,"Soda (Coke, Pepsi, etc)",14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,23,23 - Which of the following packaged goods do you normally purchase or consume at least 1 time per week?,Tea,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,29,29 - Which of the following activities do you regularly do every month (choose all that apply)?,Cinema,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,29,29 - Which of the following activities do you regularly do every month (choose all that apply)?,Online games,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,33,33 - What brands of mobile phone do you use?,Apple Iphone,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,33,33 - What brands of mobile phone do you use?,Samsung,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,34,34 - Which of these restaurant types do you regularly eat at?,"Bread products, donuts, bakery",14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,34,34 - Which of these restaurant types do you regularly eat at?,"Burgers, fried chicken, other fast food",14/09/2017
